Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l3leaf,C000140-001S003A,Ethernet6/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet6/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/23,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S003A,Ethernet7/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet1/1/1,spine,C000140-001R601A,Ethernet3/4/1,True
l3leaf,C000140-001S004A,Ethernet2/1/1,spine,C000140-001R602A,Ethernet3/4/1,True
l3leaf,C000140-001S004A,Ethernet3/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/23,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet3/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/23,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet4/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/23,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet5/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/23,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/24,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/25,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/26,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/27,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/28,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/29,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/30,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/31,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/32,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/33,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/34,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/35,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/36,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/37,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/38,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/39,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/40,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/41,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/42,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/43,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/44,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/45,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/46,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/47,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet6/48,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/1,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/2,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/3,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/4,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/5,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/6,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/7,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/8,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/9,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/10,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/11,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/12,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/13,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/14,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/15,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/16,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/17,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/18,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/19,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/20,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/21,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/22,network_port,Endpoint access port (Dot1x enabled),,True
l3leaf,C000140-001S004A,Ethernet7/23,network_port,Endpoint access port (Dot1x enabled),,True
